Rhamnus,Rhamnaceae,Rhamnus,,クロウメモドキ科,クロウメモドキ属,"52,57,67,69,102"
Rhaphidophora,Araceae,Rhaphidophora,,サトイモ科,ヒメハブカズラ属,"5,72"
Rheum,Polygonaceae,Rheum,,タデ科,ダイオウ属,89
Rhizanthes,Rafflesiaceae,Rhizanthes,,ラフレシア科,-,"8,9,78"
Rhizanthes lowii,Rafflesiaceae,Rhizanthes,Rhizanthes lowii,ラフレシア科,-,9
Rhizophora,Rhizophoraceae,Rhizophora,,ヒルギ科,ヤエヤマヒルギ属,"18,29,70,71,91,104"
Rhizophora apiculata,Rhizophoraceae,Rhizophora,Rhizophora apiculata,ヒルギ科,ヤエヤマヒルギ属,18
Rhizophora mucronata,Rhizophoraceae,Rhizophora,Rhizophora mucronata,ヒルギ科,ヤエヤマヒルギ属,91
Rhodamnia,Myrtaceae,Rhodamnia,,フトモモ科,-,53
Rhodamnia cinerea,Myrtaceae,Rhodamnia,Rhodamnia cinerea,フトモモ科,-,53
Rhododendron,Ericaceae,Rhododendron,,ツツジ科,ツツジ属,"1,19,45,62,63,73,86,93,98"
Rhododendron caespitosum,Ericaceae,Rhododendron,Rhododendron caespitosum,ツツジ科,ツツジ属,1
Rhododendron moulmeinense,Ericaceae,Rhododendron,Rhododendron moulmeinense,ツツジ科,ツツジ属,19
Rhododendron saxifragoides,Ericaceae,Rhododendron,Rhododendron saxifragoides,ツツジ科,ツツジ属,1
Rhododendron wrayi,Ericaceae,Rhododendron,Rhododendron wrayi,ツツジ科,ツツジ属,93
Rhodoleia,Hamamelidaceae,Rhodoleia,,マンサク科,-,"18,35,36,62,67,86,95,99,101,111,114"
Rhodoleia championii,Hamamelidaceae,Rhodoleia,Rhodoleia championii,マンサク科,-,86
Rhodomyrtus,Myrtaceae,Rhodomyrtus,,フトモモ科,テンニンカ属,"53,110,113"
Rhodomyrtus elegans,Myrtaceae,Rhodomyrtus,Rhodomyrtus elegans,フトモモ科,テンニンカ属,110
Rhopaloblaste,Arecaceae,Rhopaloblaste,,ヤシ科,モルッカヤシ属,"79,119"
Rhopalocnemis,Balanophoraceae,Rhopalocnemis,,ツチトリモチ科,-,"8,9,78"
Rhus,Anacardiaceae,Rhus,,ウルシ科,ヌルデ属,"5,20,21,37,49,60,69"
Rhus nodosa,Anacardiaceae,Rhus,Rhus nodosa,ウルシ科,ヌルデ属,5
Rhynchocarpa,Leguminosae,Rhynchocarpa,,マメ科,-,35
Rhynchoglossum,Gesneriaceae,Rhynchoglossum,,イワタバコ科,-,"42,46,48"
Rhynchosia,Leguminosae,Rhynchosia,,マメ科,タンキリマメ属,70
Rhynchospermum,Asteraceae,Rhynchospermum,,キク科,シュウブンソウ属,117
Rhynchotechum,Gesneriaceae,Rhynchotechum,,イワタバコ科,ヤマビワソウ属,"42,79,105"
Rhyssopterys,Malpighiaceae,Rhyssopterys,,キントラノオ科,-,"5,6,70,93,97,109"
Rhyticaryum,Icacinaceae,Rhyticaryum,,クロタキカズラ科,-,"68,100"
Richeriella,Phyllanthaceae/Euphorbiaceae p.p.,Richeriella,,コミカンソウ科/トウダイグサ科 p.p.,-,112
Ricinus,Euphorbiaceae,Ricinus,,トウダイグサ科,トウゴマ属,"95,108,118"
Ridleyandra,Gesneriaceae,Ridleyandra,,イワタバコ科,-,"52,68"
Ridleyandra morgani,Gesneriaceae,Ridleyandra,Ridleyandra morgani,イワタバコ科,-,52
Rinorea,Violaceae,Rinorea,,スミレ科,-,"10,33,47,57,59,69,82,96,97,108,112,116"
Rinorea anguifera,Violaceae,Rinorea,Rinorea anguifera,スミレ科,-,108
Rinorea javanica,Violaceae,Rinorea,Rinorea javanica,スミレ科,-,10
Rinorea lanceolata,Violaceae,Rinorea,Rinorea lanceolata,スミレ科,-,47
Ripogonum,Smilacaceae,Ripogonum,,サルトリイバラ科,リポゴヌム属,"5,6,45"
Rockinghamia,Euphorbiaceae,Rockinghamia,,トウダイグサ科,-,35
Rollinia,Annonaceae,Rollinia,,バンレイシ科,-,114
Rosa,Rosaceae,Rosa,,バラ科,バラ属,"7,104"
Rothmannia,Rubiaceae,Rothmannia,,アカネ科,-,"20,46,58,107"
Rourea,Connaraceae,Rourea,,マメモドキ科,-,"5,37,60,96"
Roureopsis,Connaraceae,Roureopsis,,マメモドキ科,-,5
Rubia,Rubiaceae,Rubia,,アカネ科,アカネ属,"5,34,106"
Rubus,Rosaceae,Rubus,,バラ科,キイチゴ属,"4,7,31,49,52,69,114"
Rubus moluccanus,Rosaceae,Rubus,Rubus moluccanus,バラ科,キイチゴ属,114
Ruellia,Acanthaceae,Ruellia,,キツネノマゴ科,ルイラソウ属,72
Rumex,Polygonaceae,Rumex,,タデ科,ギシギシ属,109
Russelia,Plantaginaceae,Russelia,,オオバコ科,ハナチョウジ属,45
Ruta,Rutaceae,Ruta,,ミカン科,ヘンルーダ属,28
Ruthiella,Campanulaceae,Ruthiella,,キキョウ科,-,"85,104,110"
Ryparosa,Achariaceae/Flacourtiaceae p.p.,Ryparosa,,アカリア科/Flacourtiaceae p.p.,-,"10,25,35,43,53,65,71,79,92,100"
Ryparosa calotricha,Achariaceae/Flacourtiaceae p.p.,Ryparosa,Ryparosa calotricha,アカリア科/Flacourtiaceae p.p.,-,10
Ryparosa hullettii,Achariaceae/Flacourtiaceae p.p.,Ryparosa,Ryparosa hullettii,アカリア科/Flacourtiaceae p.p.,-,25
Sabia,Sabiaceae,Sabia,,アワブキ科,アオカズラ属,"5,92,103"
Sageretia,Rhamnaceae,Sageretia,,クロウメモドキ科,クロイゲ属,"4,7,43,57"
Sagina,Caryophyllaceae,Sagina,,ナデシコ科,ツメクサ属,1
Sagittaria,Alismataceae,Sagittaria,,オモダカ科,オモダカ属,"35,57,108"
Saintpaulia,Gesneriaceae,Saintpaulia,,イワタバコ科,セントポーリア属,42
Salacca,Arecaceae,Salacca,,ヤシ科,サラッカ属,7
Salacia,Celastraceae,Salacia,,ニシキギ科,-,"5,6,20,23,38,71,89,107"
Salacia macrophylla,Celastraceae,Salacia,Salacia macrophylla,ニシキギ科,-,71
Salacia papuana,Celastraceae,Salacia,Salacia papuana,ニシキギ科,-,20
Salix,Salicaceae,Salix,,ヤナギ科,ヤナギ属,"52,117"
Salomonia,Polygalaceae,Salomonia,,ヒメハギ科,ヒナノカンザシ属,"53,108"
Salsola,Amaranthaceae,Salsola,,ヒユ科,オカヒジキ属,7
Salvia,Lamiaceae,Salvia,,シソ科,サルビア属,"44,50,62,88"
Salvia scapiformis,Lamiaceae,Salvia,Salvia scapiformis,シソ科,サルビア属,44
Samanea,Leguminosae,Samanea,,マメ科,-,"50,86"
Sambucus,Adoxaceae/Caprifoliaceae p.p.,Sambucus,,レンプクソウ科/スイカズラ科 p.p.,ニワトコ属,"44,52,104"
Sandoricum,Meliaceae,Sandoricum,,センダン科,-,"20,49,61,96"
Sanicula,Apiaceae,Sanicula,,セリ科,ウマノミツバ属,108
Santalum,Santalaceae,Santalum,,ビャクダン科,ビャクダン属,"9,58"
Santiria,Burseraceae,Santiria,,カンラン科,-,"37,49,89,100,103,106"
Sapindus,Sapindaceae,Sapindus,,ムクロジ科,ムクロジ属,39
Sapria,Rafflesiaceae,Sapria,,ラフレシア科,-,"8,9,78"
Saprosma,Rubiaceae,Saprosma,,アカネ科,-,"26,31,45,58,106"
Saraca,Leguminosae,Saraca,,マメ科,-,"19,34,70,79,93"
Saraca cauliflora,Leguminosae,Saraca,Saraca cauliflora,マメ科,-,93
Sararanga,Pandanaceae,Sararanga,,タコノキ科,-,2
Sarawakodendron,Celastraceae,Sarawakodendron,,ニシキギ科,-,"23,87,117"
Sarcandra,Chloranthaceae,Sarcandra,,センリョウ科,センリョウ属,"12,29"
Sarcococca,Buxaceae,Sarcococca,,ツゲ科,サルココッカ属,"52,53,101,112"
Sarcodum,Leguminosae,Sarcodum,,マメ科,-,5
Sarcolobus,Apocynaceae,Sarcolobus,,キョウチクトウ科,-,"6,116"
Sarcopetalum,Menispermaceae,Sarcopetalum,,ツヅラフジ科,-,"35,51,79"
Sarcopteryx,Sapindaceae,Sarcopteryx,,ムクロジ科,-,"10,70,71,92,109"
Sarcosperma,Sapotaceae,Sarcosperma,,アカテツ科,-,"43,69,70,73"
Sarcostigma,Icacinaceae,Sarcostigma,,クロタキカズラ科,-,5
Sarcotheca,Oxalidaceae,Sarcotheca,,カタバミ科,-,"35,49,80"
Sarcotheca ochracea,Oxalidaceae,Sarcotheca,Sarcotheca ochracea,カタバミ科,-,80
Saritaea,Bignoniaceae,Saritaea,,ノウゼンカズラ科,-,"4,6,44"
Saurauia,Actinidiaceae,Saurauia,,マタタビ科,タカサゴシラタマ属,"2,7,10,18,43,47,52,62,63,72,79,81,86,91,95,98,105"
Saurauia barbata,Actinidiaceae,Saurauia,Saurauia barbata,マタタビ科,タカサゴシラタマ属,63
Saurauia longipetiolata,Actinidiaceae,Saurauia,Saurauia longipetiolata,マタタビ科,タカサゴシラタマ属,98
Saurauia myrmecoidea,Actinidiaceae,Saurauia,Saurauia myrmecoidea,マタタビ科,タカサゴシラタマ属,10
Sauropus,Phyllanthaceae/Euphorbiaceae p.p.,Sauropus,,コミカンソウ科/トウダイグサ科 p.p.,-,"7,17,25,79,82,112"
Sauropus androgynus,Phyllanthaceae/Euphorbiaceae p.p.,Sauropus,Sauropus androgynus,コミカンソウ科/トウダイグサ科 p.p.,-,7
Saururus,Saururaceae,Saururus,,ドクダミ科,ハンゲショウ属,89
Scaevola,Goodeniaceae,Scaevola,,クサトベラ科,クサトベラ属,"5,6,43,45,52,58,88,93,105"
Scaevola oppositifolia,Goodeniaceae,Scaevola,Scaevola oppositifolia,クサトベラ科,クサトベラ属,"5,6,43"
Scaevola verticillata,Goodeniaceae,Scaevola,Scaevola verticillata,クサトベラ科,クサトベラ属,45
Scaphium,Malvaceae,Scaphium,,アオイ科,-,"35,47,109"
Scaphocalyx,Achariaceae/Flacourtiaceae p.p.,Scaphocalyx,,アカリア科/Flacourtiaceae p.p.,-,"54,79,92,105,107"
Scaphocalyx spathacea,Achariaceae/Flacourtiaceae p.p.,Scaphocalyx,Scaphocalyx spathacea,アカリア科/Flacourtiaceae p.p.,-,105
Schefflera,Araliaceae,Schefflera,,ウコギ科,フカノキ属,"2,24,27,30,49,50,62,68,72,79,86,114"
Schima,Theaceae,Schima,,ツバキ科,ヒメツバキ属,"111,116"
Schisandra,Schisandraceae,Schisandra,,マツブサ科,マツブサ属,"5,71,114,115"
Schismatoglottis bulbifera,Araceae,Schismatoglottis,Schismatoglottis bulbifera,サトイモ科,-,11
Schizolobium,Leguminosae,Schizolobium,,マメ科,-,"2,50,109"
Schizomeria,Cunoniaceae,Schizomeria,,クノニア科,-,"22,23,52,70,89,91"
Schizomeria illicina,Cunoniaceae,Schizomeria,Schizomeria illicina,クノニア科,-,91
Schizomeria serrata,Cunoniaceae,Schizomeria,Schizomeria serrata,クノニア科,-,22
Schizostachyum,Poaceae,Schizostachyum,,イネ科,-,96
Schleichera,Sapindaceae,Schleichera,,ムクロジ科,-,"63,108"
Schleinitzia,Leguminosae,Schleinitzia,,マメ科,-,"41,50,70"
Schoenus,Cyperaceae,Schoenus,,カヤツリグサ科,ノグサ属,1
Schoepfia,Schoepfiaceae/Olacaceae p.p.,Schoepfia,,ボロボロノキ科/オラクス科 p.p.,ボロボロノキ属,"53,104"
Schoutenia,Malvaceae,Schoutenia,,アオイ科,-,"48,53,63,90,109"
Schoutenia accrescens,Malvaceae,Schoutenia,Schoutenia accrescens,アオイ科,-,90
Schradera membranacea,Rubiaceae,Schradera,Schradera membranacea,アカネ科,-,114
Schrankia,Leguminosae,Schrankia,,マメ科,-,108
Schrebera,Oleaceae,Schrebera,,モクセイ科,-,"44,116"
Schumannianthus,Marantaceae,Schumannianthus,,クズウコン科,-,"35,105"
Schuurmansia,Ochnaceae,Schuurmansia,,オクナ科,-,"2,31,45,47,56,116"
Schuurmansiella,Ochnaceae,Schuurmansiella,,オクナ科,-,56
Sciaphila,Triuridaceae,Sciaphila,,ホンゴウソウ科,ホンゴウソウ属,"8,103,104,115"
Scindapsus,Araceae,Scindapsus,,サトイモ科,スキンダプスス属,5
Scleropyrum,Santalaceae,Scleropyrum,,ビャクダン科,-,"7,9,74,79"
Scolopia,Salicaceae/Flacourtiaceae p.p.,Scolopia,,ヤナギ科/Flacourtiaceae p.p.,トゲイヌツゲ属,"7,53,70,82,89,91,95"
Scoparia,Plantaginaceae,Scoparia,,オオバコ科,スコパリア属,45
Scopellaria,Cucurbitaceae,Scopellaria,,ウリ科,-,"72,75"
Scorodocarpus,Strombosiaceae/Olacaceae p.p.,Scorodocarpus,,ストロンボシア科/オラクス科 p.p.,-,"28,35,53,57,69,71,82"
Scurrula ferruginea,Loranthaceae,Scurrula,Scurrula ferruginea,オオバヤドリギ科,オオバヤドリギ属,64
Scutinanthe,Burseraceae,Scutinanthe,,カンラン科,-,37
Scyphostegia,Salicaceae/Scyphostegiaceae,Scyphostegia,,ヤナギ科/Scyphostegiaceae,-,"52,58,86,87,89,100,110"
Secamone,Apocynaceae,Secamone,,キョウチクトウ科,-,"6,13"
Secamone elliptica,Apocynaceae,Secamone,Secamone elliptica,キョウチクトウ科,-,13
Secamonoideae,in Apocynaceae,Secamonoideae,,in キョウチクトウ科,-,"6,117"
Securidaca,Polygalaceae,Securidaca,,ヒメハギ科,-,"5,109"
Sedum,Crassulaceae,Sedum,,ベンケイソウ科,マンネングサ属,93
Semecarpus,Anacardiaceae,Semecarpus,,ウルシ科,-,"2,7,10,21,36,45,47,62,79,104"
Semecarpus aruensis,Anacardiaceae,Semecarpus,Semecarpus aruensis,ウルシ科,-,10
Semecarpus bunburyanus,Anacardiaceae,Semecarpus,Semecarpus bunburyanus,ウルシ科,-,7
Semecarpus cuneiformis,Anacardiaceae,Semecarpus,Semecarpus cuneiformis,ウルシ科,-,67
Senecio,Asteraceae,Senecio,,キク科,キオン属,"62,117"
Serianthes,Leguminosae,Serianthes,,マメ科,-,"50,70"
Sericolea,Elaeocarpaceae,Sericolea,,ホルトノキ科,-,"5,6,43,45,52,56,68,91"
Sericolea micans,Elaeocarpaceae,Sericolea,Sericolea micans,ホルトノキ科,-,"5,6"
Sesamum,Pedaliaceae,Sesamum,,ゴマ科,ゴマ属,"44,49,88"
Sesamum indicum,Pedaliaceae,Sesamum,Sesamum indicum,ゴマ科,ゴマ属,49
Severinia,Rutaceae,Severinia,,ミカン科,-,56
Shorea,Dipterocarpaceae,Shorea,,フタバガキ科,-,"10,15,23,30,33,34,35,38,47,51,57,60,62,67,68,69,70,78,95,97,109"
Shorea acuminata,Dipterocarpaceae,Shorea,Shorea acuminata,フタバガキ科,-,10
Shorea albida,Dipterocarpaceae,Shorea,Shorea albida,フタバガキ科,-,15
Shorea laxa,Dipterocarpaceae,Shorea,Shorea laxa,フタバガキ科,-,51
Scurrula,Loranthaceae,Scurrula,,オオバヤドリギ科,オオバヤドリギ属,"9,64"
Shorea parvifolia,Dipterocarpaceae,Shorea,Shorea parvifolia,フタバガキ科,-,"30,69"
Shorea peltata,Dipterocarpaceae,Shorea,Shorea peltata,フタバガキ科,-,51
Shorea platyclados,Dipterocarpaceae,Shorea,Shorea platyclados,フタバガキ科,-,15
Shorea quadrinervis,Dipterocarpaceae,Shorea,Shorea quadrinervis,フタバガキ科,-,69
Shorea xanthophylloides,Dipterocarpaceae,Shorea,Shorea xanthophylloides,フタバガキ科,-,70
Sida,Malvaceae,Sida,,アオイ科,キンゴジカ属,"35,85,93,108"
Sida ciliaris,Malvaceae,Sida,Sida ciliaris,アオイ科,キンゴジカ属,85
Silvorchis,Orchidaceae,Silvorchis,,ラン科,-,8
Sindora,Leguminosae,Sindora,,マメ科,-,"67,71,108,118"
Siphonodon,Celastraceae,Siphonodon,,ニシキギ科,-,"79,107"
Siraitia,Cucurbitaceae,Siraitia,,ウリ科,-,25
Sloanea,Elaeocarpaceae,Sloanea,,ホルトノキ科,-,"18,34,35,69,91,95,108,111,118"
Smilax,Smilacaceae,Smilax,,サルトリイバラ科,サルトリイバラ属,"4,7,10,53,67,71,86"
Smilax borneensis,Smilacaceae,Smilax,Smilax borneensis,サルトリイバラ科,サルトリイバラ属,10
Smithia,Leguminosae,Smithia,,マメ科,シバネム属,32
Smythea,Rhamnaceae,Smythea,,クロウメモドキ科,-,"4,5,57,82,109"
Soejatmia,Poaceae,Soejatmia,,イネ科,-,5
Sogerianthe,Loranthaceae,Sogerianthe,,オオバヤドリギ科,-,9
Solanum,Solanaceae,Solanum,,ナス科,ナス属,"4,7,46,62,69,83,85,98"
Solena,Cucurbitaceae,Solena,,ウリ科,-,46
Sommieria,Arecaceae,Sommieria,,ヤシ科,-,80
Sonchus,Asteraceae,Sonchus,,キク科,ノゲシ属,117
Sonerila,Melastomataceae,Sonerila,,ノボタン科,ソネリラ属,"42,46,52,68,89"
Sonneratia,Lythraceae/Sonneratiaceae,Sonneratia,,ミソハギ科/Sonneratiaceae,ハマザクロ属,"12,95"
Sophora,Leguminosae,Sophora,,マメ科,エンジュ属,"93,113"
Sophora tomentosa,Leguminosae,Sophora,Sophora tomentosa,マメ科,エンジュ属,"93,113"
Sopubia,Orobanchaceae,Sopubia,,ハマウツボ科,-,45
Soulamea,Simaroubaceae,Soulamea,,ニガキ科,-,"35,70,89,109"
Sparganium,Typhaceae/Sparganiaceae,Sparganium,,ガマ科/Sparganiaceae,ミクリ属,"86,108"
Spathiostemon,Euphorbiaceae,Spathiostemon,,トウダイグサ科,-,"35,69,83,95,108,112"
Spathodea,Bignoniaceae,Spathodea,,ノウゼンカズラ科,-,34
Spathoglottis,Orchidaceae,Spathoglottis,,ラン科,コウトウシラン属,93
Spatholirion,Commelinaceae,Spatholirion,,ツユクサ科,-,5
Spatholobus,Leguminosae,Spatholobus,,マメ科,-,"5,10,22,33,68,96,109"
Spermacoce brassii,Rubiaceae,Spermacoce,Spermacoce brassii,アカネ科,ハリフタバ属,1
Sphaeranthus,Asteraceae,Sphaeranthus,,キク科,-,13
Sphenoclea,Sphenocleaceae,Sphenoclea,,ナガボノウルシ科,ナガボノウルシ属,"83,104"
Sphenodesme,Lamiaceae,Sphenodesme,,シソ科,-,"5,6,109"
Sphenostemon,Paracryphiaceae/Sphenostemonaceae,Sphenostemon,,パラクリフィア科/Sphenostemonaceae,-,"14,45,52,70,100"
Spigelia,Loganiaceae,Spigelia,,マチン科,-,45
Spilanthes,Asteraceae,Spilanthes,,キク科,-,44
Spiraeanthemum,Cunoniaceae,Spiraeanthemum,,クノニア科,-,"69,70,104,116"
Spirolobium,Apocynaceae,Spirolobium,,キョウチクトウ科,-,6
Spondias,Anacardiaceae,Spondias,,ウルシ科,アムラノキ属,"21,54,103"
Stachyphrynium,Marantaceae,Stachyphrynium,,クズウコン科,-,"35,68"
Stauranthera,Gesneriaceae,Stauranthera,,イワタバコ科,-,"42,46,48"
Steenisia,Rubiaceae,Steenisia,,アカネ科,-,"68,109"
Steganthera,Monimiaceae,Steganthera,,モニミア科,-,"10,12,79"
Stelechocarpus,Annonaceae,Stelechocarpus,,バンレイシ科,-,"60,79,119"
Stelechocarpus burahol,Annonaceae,Stelechocarpus,Stelechocarpus burahol,バンレイシ科,-,60
Stemodia,Plantaginaceae,Stemodia,,オオバコ科,-,45
Stemona,Stemonaceae,Stemona,,ビャクブ科,ビャクブ属,"5,53,57,85,97,118"
Stemona tuberosa,Stemonaceae,Stemona,Stemona tuberosa,ビャクブ科,ビャクブ属,85
Stemonurus,Stemonuraceae,Stemonurus,,ステモヌルス科,ステモヌルス属,"23,70,74,97,105"
Stemonurus monticolus,Stemonuraceae,Stemonurus,Stemonurus monticolus,ステモヌルス科,ステモヌルス属,70
Stenocarpus,Proteaceae,Stenocarpus,,ヤマモガシ科,ステノカルプス属,50
Stenomeris,Dioscoreaceae,Stenomeris,,ヤマノイモ科,-,"109,116"
Stephania,Menispermaceae,Stephania,,ツヅラフジ科,ハスノハカズラ属,"22,35,51,79,96"
Stephania venosa,Menispermaceae,Stephania,Stephania venosa,ツヅラフジ科,ハスノハカズラ属,22
Stephanotis,Apocynaceae,Stephanotis,,キョウチクトウ科,-,6
Sterculia,Malvaceae,Sterculia,,アオイ科,-,"2,18,19,26,35,47,49,51,53,62,78,79,109,110,115,118"
Sterculia foetida,Malvaceae,Sterculia,Sterculia foetida,アオイ科,-,26
Sterculia laurifolia,Malvaceae,Sterculia,Sterculia laurifolia,アオイ科,-,109
Sterculia megistocarpa,Malvaceae,Sterculia,Sterculia megistocarpa,アオイ科,-,79
Sterculia parviflora,Malvaceae,Sterculia,Sterculia parviflora,アオイ科,-,115
Sterculia stipularis,Malvaceae,Sterculia,Sterculia stipularis,アオイ科,-,19
Sterculioideae,in Malvaceae,Sterculioideae,,in アオイ科,-,94
Stereosandra,Orchidaceae,Stereosandra,,ラン科,イリオモテムヨウラン属,8
Stigmaphyllon subg. Ryssopterys,Malpighiaceae,Stigmaphyllon subg. Ryssopterys,,キントラノオ科,Stigmaphyllon subg. ササキカズラ属,65
Stillingia,Euphorbiaceae,Stillingia,,トウダイグサ科,-,"20,45,70,112"
Stixis,Capparaceae,Stixis,,フウチョウボク科,-,"35,71,88"
Storckiella,Leguminosae,Storckiella,,マメ科,-,109
Streblus,Moraceae,Streblus,,クワ科,-,"7,35,52,90,101,103,114"
Streblus taxoides,Moraceae,Streblus,Streblus taxoides,クワ科,-,90
Strelitzea,Strelitziaceae,Strelitzea,,ゴクラクチョウカ科,-,118
Streptocaulon,Apocynaceae,Streptocaulon,,キョウチクトウ科,-,"6,117"
Striga,Orobanchaceae,Striga,,ハマウツボ科,-,"9,58,88"
Strobilanthes,Acanthaceae,Strobilanthes,,キツネノマゴ科,イセハナビ属,"12,13,46,48,77"
Strombosia,Strombosiaceae,Strombosia,,ストロンボシア科,ストロンボシア属,"74,82,104"
Strombosia javanica,Strombosiaceae,Strombosia,Strombosia javanica,ストロンボシア科,ストロンボシア属,82
Strongylodon,Leguminosae,Strongylodon,,マメ科,-,"5,32,79,80"
Strongylodon celebicus,Leguminosae,Strongylodon,Strongylodon celebicus,マメ科,-,80
Strophanthus,Apocynaceae,Strophanthus,,キョウチクトウ科,-,"5,6,92,117"
Stereospermum,Bignoniaceae,Stereospermum,,ノウゼンカズラ科,-,"40,44,69,70,78,91"
Strophanthus caudatus,Apocynaceae,Strophanthus,Strophanthus caudatus,キョウチクトウ科,-,92
Strophioblachia,Euphorbiaceae,Strophioblachia,,トウダイグサ科,-,95
Strychnos,Loganiaceae,Strychnos,,マチン科,マチン属,"4,6,53,58,107"
Stylidium,Stylidiaceae,Stylidium,,スティリジウム科,スティリジウム属,"88,91,104"
Stereospermum fimbriatum,Bignoniaceae,Stereospermum,Stereospermum fimbriatum,ノウゼンカズラ科,-,91
Styrax,Styracaceae,Styrax,,エゴノキ科,エゴノキ属,"24,62,63,69,96"
Stichianthus,Rubiaceae,Stichianthus,,アカネ科,-,"16,79,84,105"
Styrax benzoin,Styracaceae,Styrax,Styrax benzoin,エゴノキ科,エゴノキ属,96
Stichianthus minutiflorus,Rubiaceae,Stichianthus,Stichianthus minutiflorus,アカネ科,-,16
Stichoneuron,Stemonaceae,Stichoneuron,,ビャクブ科,-,"5,104"
Stictocardia,Convolvulaceae,Stictocardia,,ヒルガオ科,オオバハマアサガオ属,"70,90"
Sumbaviopsis,Euphorbiaceae,Sumbaviopsis,,トウダイグサ科,-,"51,62,63,70,95,112"
Suregada,Euphorbiaceae,Suregada,,トウダイグサ科,-,"71,82,83,95,112"
Suregada glomerulata,Euphorbiaceae,Suregada,Suregada glomerulata,トウダイグサ科,-,83
Suriana,Surianaceae/Simaroubaceae p.p.,Suriana,,スリアナ科/ニガキ科 p.p.,スリアナ属,103
Swertia,Gentianaceae,Swertia,,リンドウ科,センブリ属,92
Swietenia,Meliaceae,Swietenia,,センダン科,-,116
Swintonia,Anacardiaceae,Swintonia,,ウルシ科,-,"21,36,45,54,67,90,109"
Sycopsis,Hamamelidaceae,Sycopsis,,マンサク科,-,"62,63,69,99,111"
Sympetalandra,Leguminosae,Sympetalandra,,マメ科,-,"41,71"
Symphorema,Lamiaceae,Symphorema,,シソ科,-,"5,6,78,109"
Symphyllia,Euphorbiaceae,Symphyllia,,トウダイグサ科,-,86
Symplocos,Symplocaceae,Symplocos,,ハイノキ科,ハイノキ属,"19,43,45,52,59,68,82,87,95,96,104,106"
Syncarpia,Myrtaceae,Syncarpia,,フトモモ科,-,45
Syndiophyllum,Euphorbiaceae,Syndiophyllum,,トウダイグサ科,-,"29,43,71"
Synedrella,Asteraceae,Synedrella,,キク科,-,52
Syngonium,Araceae,Syngonium,,サトイモ科,シンゴニウム属,20
Synostemon,Euphorbiaceae,Synostemon,,トウダイグサ科,-,112
Synsepalum,Sapotaceae,Synsepalum,,アカテツ科,ミラクルフルーツ属,65
Syzygium,Myrtaceae,Syzygium,,フトモモ科,フトモモ属,"13,14,23,28,38,45,46,54,55,59,60,61,68,69,73,79,95,105"
Syzygium aromaticum,Myrtaceae,Syzygium,Syzygium aromaticum,フトモモ科,フトモモ属,28
Syzygium incarnatum,Myrtaceae,Syzygium,Syzygium incarnatum,フトモモ科,フトモモ属,105
Syzygium vernicosum,Myrtaceae,Syzygium,Syzygium vernicosum,フトモモ科,フトモモ属,23
Syzygium zeylanicum,Myrtaceae,Syzygium,Syzygium zeylanicum,フトモモ科,フトモモ属,95
Tabernaemontana,Apocynaceae,Tabernaemontana,,キョウチクトウ科,-,"29,69,110,115,118,119"
Tabernaemontana pauciflora,Apocynaceae,Tabernaemontana,Tabernaemontana pauciflora,キョウチクトウ科,-,115
Tacca,Dioscoreaceae/Taccaceae,Tacca,,ヤマノイモ科/タシロイモ科,タシロイモ属,"104,110"
Tadehagi,Leguminosae,Tadehagi,,マメ科,タデハギ属,"30,39"
Taeniophyllum,Orchidaceae,Taeniophyllum,,ラン科,クモラン属,78
Tamarindus,Leguminosae,Tamarindus,,マメ科,チョウセンモダマ属　(タマリンド属）,"113,118"
Tamijia flagellaris,Zingiberaceae,Tamijia,Tamijia flagellaris,ショウガ科,-,81
Tapeinochilos,Costaceae,Tapeinochilos,,オオホザキアヤメ科,-,19
Tapeinosperma,Primulaceae/Myrsinaceae,Tapeinosperma,,サクラソウ科/Myrsinaceae,-,119
Tapoides,Euphorbiaceae,Tapoides,,トウダイグサ科,-,70
Tapoides vilamillii,Euphorbiaceae,Tapoides,Tapoides vilamillii,トウダイグサ科,-,70
Tarenna,Rubiaceae,Tarenna,,アカネ科,ギョクシンカ属,"58,69,93"
Tasmannia piperita,Winteraceae,Tasmannia,Tasmannia piperita,シキミモドキ科,-,115
Taxillus,Loranthaceae,Taxillus,,オオバヤドリギ科,マツグミ属,"9,108"
Taxus,Taxaceae,Taxus,,イチイ科,イチイ属,"17,24,118"
Tecoma,Bignoniaceae,Tecoma,,ノウゼンカズラ科,ヒメノウゼンカズラ属,"44,69,93"
Tecomanthe,Bignoniaceae,Tecomanthe,,ノウゼンカズラ科,-,"5,6,39,44,49,70"
Tectona,Lamiaceae,Tectona,,シソ科,-,"47,62,75,78,90"
Tectona philippinensis,Lamiaceae,Tectona,Tectona philippinensis,シソ科,-,75
Teijsmanniodendron,Lamiaceae,Teijsmanniodendron,,シソ科,-,"35,39,44,49,68,70,73,110"
Teijsmanniodendron pteropodum,Lamiaceae,Teijsmanniodendron,Teijsmanniodendron pteropodum,シソ科,-,39
Telosma,Apocynaceae,Telosma,,キョウチクトウ科,-,6
Tenagocharis,Butomaceae,Tenagocharis,,ハナイ科,-,20
Tephrosia,Leguminosae,Tephrosia,,マメ科,-,"5,56"
